,date,iso3,region,confirmed,deaths,recovered,people_vaccinated,population,new_cases
919,2022-08-30,DEU,Baden-Württemberg,4392926.0,17537.0,4375380.0,8404871.0,10486660,4383.0
920,2022-08-31,DEU,Baden-Württemberg,4396715.0,17541.0,4379165.0,8405025.0,10486660,3789.0
921,2022-09-01,DEU,Baden-Württemberg,4399607.0,17544.0,4382054.0,8405163.0,10486660,2892.0
922,2022-09-02,DEU,Baden-Württemberg,4402176.0,17545.0,4384622.0,8405329.0,10486660,2569.0
923,2022-09-03,DEU,Baden-Württemberg,4402876.0,17547.0,4385320.0,8405440.0,10486660,700.0
924,2022-09-04,DEU,Baden-Württemberg,4403315.0,17550.0,4385756.0,8405485.0,10486660,439.0
925,2022-09-05,DEU,Baden-Württemberg,4407132.0,17561.0,4389562.0,8405613.0,10486660,3817.0
926,2022-09-06,DEU,Baden-Württemberg,4411502.0,17567.0,4393926.0,8405756.0,10486660,4370.0
927,2022-09-07,DEU,Baden-Württemberg,4415040.0,17570.0,4397461.0,8405894.0,10486660,3538.0
928,2022-09-08,DEU,Baden-Württemberg,4418206.0,17573.0,4400624.0,8406030.0,10486660,3166.0
929,2022-09-09,DEU,Baden-Württemberg,4421133.0,17575.0,4403549.0,8406195.0,10486660,2927.0
930,2022-09-10,DEU,Baden-Württemberg,4421875.0,17576.0,4404290.0,8406328.0,10486660,742.0
931,2022-09-11,DEU,Baden-Württemberg,4422291.0,17579.0,4404703.0,8406398.0,10486660,416.0
932,2022-09-12,DEU,Baden-Württemberg,4426974.0,17587.0,4409378.0,8406530.0,10486660,4683.0
933,2022-09-13,DEU,Baden-Württemberg,4431918.0,17591.0,4414318.0,8406721.0,10486660,4944.0
934,2022-09-14,DEU,Baden-Württemberg,4435876.0,17597.0,4418270.0,8406893.0,10486660,3958.0
935,2022-09-15,DEU,Baden-Württemberg,4439828.0,17601.0,4422218.0,8407036.0,10486660,3952.0
936,2022-09-16,DEU,Baden-Württemberg,4443322.0,17605.0,4425708.0,8407179.0,10486660,3494.0
937,2022-09-17,DEU,Baden-Württemberg,4444153.0,17606.0,4426538.0,8407271.0,10486660,831.0
938,2022-09-18,DEU,Baden-Württemberg,4444596.0,17607.0,4426980.0,8407320.0,10486660,443.0
939,2022-09-19,DEU,Baden-Württemberg,4449999.0,17618.0,4432372.0,8407456.0,10486660,5403.0
940,2022-09-20,DEU,Baden-Württemberg,4456094.0,17628.0,4438457.0,8407625.0,10486660,6095.0
941,2022-09-21,DEU,Baden-Württemberg,4461931.0,17638.0,4444284.0,8407738.0,10486660,5837.0
942,2022-09-22,DEU,Baden-Württemberg,4467554.0,17650.0,4449895.0,8407926.0,10486660,5623.0
943,2022-09-23,DEU,Baden-Württemberg,4473035.0,17656.0,4455370.0,8408119.0,10486660,5481.0
944,2022-09-24,DEU,Baden-Württemberg,4474612.0,17658.0,4456945.0,8408273.0,10486660,1577.0
945,2022-09-25,DEU,Baden-Württemberg,4475535.0,17659.0,4457867.0,8408360.0,10486660,923.0
946,2022-09-26,DEU,Baden-Württemberg,4485415.0,17682.0,4467724.0,8408514.0,10486660,9880.0
947,2022-09-27,DEU,Baden-Württemberg,4499995.0,17700.0,4482286.0,8408714.0,10486660,14580.0
948,2022-09-28,DEU,Baden-Württemberg,4511369.0,17713.0,4493647.0,8408881.0,10486660,11374.0
949,2022-09-29,DEU,Baden-Württemberg,4522025.0,17730.0,4504286.0,8409075.0,10486660,10656.0
950,2022-09-30,DEU,Baden-Württemberg,4531949.0,17741.0,4514199.0,8409292.0,10486660,9924.0
951,2022-10-01,DEU,Baden-Württemberg,4534258.0,17742.0,4516507.0,8409371.0,10486660,2309.0
952,2022-10-02,DEU,Baden-Württemberg,4535736.0,17745.0,4517982.0,8409484.0,10486660,1478.0
953,2022-10-03,DEU,Baden-Württemberg,4538037.0,17751.0,4520277.0,8409587.0,10486660,2301.0
954,2022-10-04,DEU,Baden-Württemberg,4554166.0,17789.0,4536368.0,8409717.0,10486660,16129.0
955,2022-10-05,DEU,Baden-Württemberg,4572219.0,17810.0,4554400.0,8409907.0,10486660,18053.0
956,2022-10-06,DEU,Baden-Württemberg,4590827.0,17838.0,4572980.0,8410154.0,10486660,18608.0
957,2022-10-07,DEU,Baden-Württemberg,4606964.0,17860.0,4589095.0,8410379.0,10486660,16137.0
958,2022-10-08,DEU,Baden-Württemberg,4610152.0,17862.0,4592281.0,8410512.0,10486660,3188.0
959,2022-10-09,DEU,Baden-Württemberg,4611837.0,17868.0,4593960.0,8410669.0,10486660,1685.0
960,2022-10-10,DEU,Baden-Württemberg,4631602.0,17915.0,4613678.0,8410861.0,10486660,19765.0
961,2022-10-11,DEU,Baden-Württemberg,4651215.0,17941.0,4633265.0,8411066.0,10486660,19613.0
962,2022-10-12,DEU,Baden-Württemberg,4669689.0,17974.0,4651706.0,8411310.0,10486660,18474.0
963,2022-10-13,DEU,Baden-Württemberg,4686219.0,18007.0,4668203.0,8411552.0,10486660,16530.0
964,2022-10-14,DEU,Baden-Württemberg,4700327.0,18041.0,4682277.0,8411750.0,10486660,14108.0
965,2022-10-15,DEU,Baden-Württemberg,4703090.0,18045.0,4685036.0,8411907.0,10486660,2763.0
966,2022-10-16,DEU,Baden-Württemberg,4704660.0,18046.0,4686605.0,8412031.0,10486660,1570.0
967,2022-10-17,DEU,Baden-Württemberg,4721025.0,18093.0,4702923.0,8412171.0,10486660,16365.0
968,2022-10-18,DEU,Baden-Württemberg,4737122.0,18130.0,4718983.0,8412305.0,10486660,16097.0
969,2022-10-19,DEU,Baden-Württemberg,4750754.0,18153.0,4732592.0,8412490.0,10486660,13632.0
970,2022-10-20,DEU,Baden-Württemberg,4761903.0,18180.0,4743714.0,8412750.0,10486660,11149.0
971,2022-10-21,DEU,Baden-Württemberg,4770934.0,18203.0,4752722.0,8413078.0,10486660,9031.0
972,2022-10-22,DEU,Baden-Württemberg,4772692.0,18208.0,4754475.0,8413148.0,10486660,1758.0
973,2022-10-23,DEU,Baden-Württemberg,4773720.0,18211.0,4755500.0,8413154.0,10486660,1028.0
974,2022-10-24,DEU,Baden-Württemberg,4784981.0,18254.0,4766718.0,8413200.0,10486660,11261.0
975,2022-10-25,DEU,Baden-Württemberg,4794891.0,18270.0,4776612.0,8413312.0,10486660,9910.0
976,2022-10-26,DEU,Baden-Württemberg,4802697.0,18284.0,4784404.0,8413445.0,10486660,7806.0
977,2022-10-27,DEU,Baden-Württemberg,4808770.0,18296.0,4790465.0,8413568.0,10486660,6073.0
978,2022-10-28,DEU,Baden-Württemberg,4813569.0,18312.0,4795248.0,8413806.0,10486660,4799.0
979,2022-10-29,DEU,Baden-Württemberg,4814635.0,18313.0,4796313.0,8413901.0,10486660,1066.0
980,2022-10-30,DEU,Baden-Württemberg,4815201.0,18315.0,4796877.0,8413916.0,10486660,566.0
981,2022-10-31,DEU,Baden-Württemberg,4820801.0,18335.0,4802457.0,8413947.0,10486660,5600.0
982,2022-11-01,DEU,Baden-Württemberg,4822095.0,18337.0,4803749.0,8414017.0,10486660,1294.0
983,2022-11-02,DEU,Baden-Württemberg,4828178.0,18353.0,4809816.0,8414109.0,10486660,6083.0
984,2022-11-03,DEU,Baden-Württemberg,4832889.0,18363.0,4814517.0,8414258.0,10486660,4711.0
985,2022-11-04,DEU,Baden-Württemberg,4837111.0,18379.0,4818723.0,8414405.0,10486660,4222.0
986,2022-11-05,DEU,Baden-Württemberg,4837937.0,18381.0,4819547.0,8414507.0,10486660,826.0
987,2022-11-06,DEU,Baden-Württemberg,4838336.0,18383.0,4819944.0,8414565.0,10486660,399.0
988,2022-11-07,DEU,Baden-Württemberg,4843742.0,18396.0,4825337.0,8414608.0,10486660,5406.0
989,2022-11-08,DEU,Baden-Württemberg,4848644.0,18409.0,4830226.0,8415107.0,10486660,4902.0
990,2022-11-09,DEU,Baden-Württemberg,4852292.0,18415.0,4833868.0,8415236.0,10486660,3648.0
991,2022-11-10,DEU,Baden-Württemberg,4855696.0,18429.0,4837258.0,8415438.0,10486660,3404.0
992,2022-11-11,DEU,Baden-Württemberg,4858580.0,18442.0,4840129.0,8415526.0,10486660,2884.0
993,2022-11-12,DEU,Baden-Württemberg,4859182.0,18442.0,4840731.0,8415570.0,10486660,602.0
994,2022-11-13,DEU,Baden-Württemberg,4859590.0,18444.0,4841137.0,8415590.0,10486660,408.0
995,2022-11-14,DEU,Baden-Württemberg,4863470.0,18449.0,4845012.0,8415670.0,10486660,3880.0
996,2022-11-15,DEU,Baden-Württemberg,4867214.0,18465.0,4848740.0,8415749.0,10486660,3744.0
997,2022-11-16,DEU,Baden-Württemberg,4870565.0,18473.0,4852083.0,8415835.0,10486660,3351.0
998,2022-11-17,DEU,Baden-Württemberg,4873117.0,18479.0,4854629.0,8415938.0,10486660,2552.0
999,2022-11-18,DEU,Baden-Württemberg,4875616.0,18487.0,4857120.0,8416017.0,10486660,2499.0
1000,2022-11-19,DEU,Baden-Württemberg,4876113.0,18488.0,4857616.0,8416059.0,10486660,497.0
1001,2022-11-20,DEU,Baden-Württemberg,4876385.0,18489.0,4857886.0,8416078.0,10486660,272.0
1002,2022-11-21,DEU,Baden-Württemberg,4879984.0,18501.0,4861473.0,8416174.0,10486660,3599.0
1003,2022-11-22,DEU,Baden-Württemberg,4883515.0,18510.0,4864995.0,8416298.0,10486660,3531.0
1004,2022-11-23,DEU,Baden-Württemberg,4886323.0,18520.0,4867793.0,8416401.0,10486660,2808.0
1005,2022-11-24,DEU,Baden-Württemberg,4888665.0,18530.0,4870125.0,8416544.0,10486660,2342.0
1006,2022-11-25,DEU,Baden-Württemberg,4890758.0,18535.0,4872213.0,8416610.0,10486660,2093.0
1007,2022-11-26,DEU,Baden-Württemberg,4891227.0,18538.0,4872679.0,8416643.0,10486660,469.0
1008,2022-11-27,DEU,Baden-Württemberg,4891524.0,18540.0,4872974.0,8416707.0,10486660,297.0
1009,2022-11-28,DEU,Baden-Württemberg,4894791.0,18548.0,4876233.0,8416739.0,10486660,3267.0
1010,2022-11-29,DEU,Baden-Württemberg,4898123.0,18554.0,4879559.0,8416792.0,10486660,3332.0
1011,2022-11-30,DEU,Baden-Württemberg,4900947.0,18564.0,4882373.0,8416994.0,10486660,2824.0
1012,2022-12-01,DEU,Baden-Württemberg,4903495.0,18571.0,4884914.0,8417144.0,10486660,2548.0
1013,2022-12-02,DEU,Baden-Württemberg,4905834.0,18584.0,4887240.0,8417261.0,10486660,2339.0
1014,2022-12-03,DEU,Baden-Württemberg,4906383.0,18585.0,4887788.0,8417399.0,10486660,549.0
1015,2022-12-04,DEU,Baden-Württemberg,4906732.0,18589.0,4888133.0,8417407.0,10486660,349.0
1016,2022-12-05,DEU,Baden-Württemberg,4910441.0,18614.0,4891817.0,8417430.0,10486660,3709.0
1017,2022-12-06,DEU,Baden-Württemberg,4914074.0,18623.0,4895441.0,8417486.0,10486660,3633.0
1018,2022-12-07,DEU,Baden-Württemberg,4917414.0,18644.0,4898760.0,8417559.0,10486660,3340.0
1019,2022-12-08,DEU,Baden-Württemberg,4920349.0,18661.0,4901678.0,8417691.0,10486660,2935.0
1020,2022-12-09,DEU,Baden-Württemberg,4922690.0,18674.0,4904006.0,8417748.0,10486660,2341.0
1021,2022-12-10,DEU,Baden-Württemberg,4923348.0,18679.0,4904659.0,8417764.0,10486660,658.0
1022,2022-12-11,DEU,Baden-Württemberg,4923726.0,18682.0,4905034.0,8417777.0,10486660,378.0
1023,2022-12-12,DEU,Baden-Württemberg,4927752.0,18705.0,4909037.0,8417836.0,10486660,4026.0
1024,2022-12-13,DEU,Baden-Württemberg,4931329.0,18718.0,4912600.0,8417909.0,10486660,3577.0
1025,2022-12-14,DEU,Baden-Württemberg,4934853.0,18735.0,4916107.0,8417990.0,10486660,3524.0
1026,2022-12-15,DEU,Baden-Württemberg,4937789.0,18745.0,4919033.0,8418077.0,10486660,2936.0
1027,2022-12-16,DEU,Baden-Württemberg,4940321.0,18755.0,4921555.0,8418100.0,10486660,2532.0
1028,2022-12-17,DEU,Baden-Württemberg,4940879.0,18759.0,4922109.0,8418118.0,10486660,558.0
1029,2022-12-18,DEU,Baden-Württemberg,4941266.0,18765.0,4922490.0,8418132.0,10486660,387.0
1030,2022-12-19,DEU,Baden-Württemberg,4945212.0,18794.0,4926407.0,8418221.0,10486660,3946.0
1031,2022-12-20,DEU,Baden-Württemberg,4949266.0,18812.0,4930443.0,8418287.0,10486660,4054.0
1032,2022-12-21,DEU,Baden-Württemberg,4952701.0,18824.0,4933866.0,8418388.0,10486660,3435.0
1033,2022-12-22,DEU,Baden-Württemberg,4955942.0,18840.0,4937091.0,8418452.0,10486660,3241.0
1034,2022-12-23,DEU,Baden-Württemberg,4958849.0,18867.0,4939971.0,8418479.0,10486660,2907.0
1035,2022-12-24,DEU,Baden-Württemberg,4959445.0,18871.0,4940563.0,8418504.0,10486660,596.0
1036,2022-12-25,DEU,Baden-Württemberg,4959865.0,18875.0,4940979.0,8418504.0,10486660,420.0
1037,2022-12-26,DEU,Baden-Württemberg,4960308.0,18879.0,4941418.0,8418523.0,10486660,443.0
1038,2022-12-27,DEU,Baden-Württemberg,4964331.0,18899.0,4945420.0,8418637.0,10486660,4023.0
1039,2022-12-28,DEU,Baden-Württemberg,4967681.0,18919.0,4948750.0,8418702.0,10486660,3350.0
1040,2022-12-29,DEU,Baden-Württemberg,4970320.0,18928.0,4951380.0,8418786.0,10486660,2639.0
1041,2022-12-30,DEU,Baden-Württemberg,4972005.0,18938.0,4953055.0,8418886.0,10486660,1685.0
1042,2022-12-31,DEU,Baden-Württemberg,4972568.0,18939.0,4953617.0,8418888.0,10486660,563.0
1043,2023-01-01,DEU,Baden-Württemberg,4972870.0,18948.0,4953910.0,8418888.0,10486660,302.0
1044,2023-01-02,DEU,Baden-Württemberg,4975599.0,18967.0,4956620.0,8418955.0,10486660,2729.0
1045,2023-01-03,DEU,Baden-Württemberg,4978054.0,18979.0,4959063.0,8418969.0,10486660,2455.0
1046,2023-01-04,DEU,Baden-Württemberg,4980020.0,18989.0,4961019.0,8419047.0,10486660,1966.0
1047,2023-01-05,DEU,Baden-Württemberg,4981669.0,18997.0,4962660.0,8419158.0,10486660,1649.0
1048,2023-01-06,DEU,Baden-Württemberg,4981988.0,19002.0,4962974.0,8419159.0,10486660,319.0
1049,2023-01-07,DEU,Baden-Württemberg,4982243.0,19004.0,4963227.0,8419245.0,10486660,255.0
1050,2023-01-08,DEU,Baden-Württemberg,4982445.0,19004.0,4963428.0,8419249.0,10486660,202.0
1051,2023-01-09,DEU,Baden-Württemberg,4984994.0,19013.0,4965968.0,8419308.0,10486660,2549.0
1052,2023-01-10,DEU,Baden-Württemberg,4987261.0,19025.0,4968223.0,8419401.0,10486660,2267.0
1053,2023-01-11,DEU,Baden-Württemberg,4988805.0,19030.0,4969762.0,8419507.0,10486660,1544.0
1054,2023-01-12,DEU,Baden-Württemberg,4990015.0,19035.0,4970967.0,8419665.0,10486660,1210.0
1055,2023-01-13,DEU,Baden-Württemberg,4991088.0,19041.0,4972034.0,8419802.0,10486660,1073.0
1056,2023-01-14,DEU,Baden-Württemberg,4991296.0,19042.0,4972241.0,8419813.0,10486660,208.0
1057,2023-01-15,DEU,Baden-Württemberg,4991398.0,19042.0,4972343.0,8419827.0,10486660,102.0
1058,2023-01-16,DEU,Baden-Württemberg,4992898.0,19052.0,4973832.0,8419846.0,10486660,1500.0
1059,2023-01-17,DEU,Baden-Württemberg,4994200.0,19061.0,4975125.0,8419895.0,10486660,1302.0
1060,2023-01-18,DEU,Baden-Württemberg,4995300.0,19070.0,4976216.0,8420464.0,10486660,1100.0
1061,2023-01-19,DEU,Baden-Württemberg,4996281.0,19072.0,4977195.0,8420568.0,10486660,981.0
1062,2023-01-20,DEU,Baden-Württemberg,4997093.0,19075.0,4978004.0,8420826.0,10486660,812.0
1063,2023-01-21,DEU,Baden-Württemberg,4997286.0,19075.0,4978197.0,8420855.0,10486660,193.0
1064,2023-01-22,DEU,Baden-Württemberg,4997429.0,19075.0,4978340.0,8420864.0,10486660,143.0
1065,2023-01-23,DEU,Baden-Württemberg,4998813.0,19085.0,4979714.0,8420923.0,10486660,1384.0
1066,2023-01-24,DEU,Baden-Württemberg,5000382.0,19090.0,4981277.0,8421013.0,10486660,1569.0
1067,2023-01-25,DEU,Baden-Württemberg,5001784.0,19097.0,4982672.0,8421087.0,10486660,1402.0
1068,2023-01-26,DEU,Baden-Württemberg,5003080.0,19107.0,4983956.0,8421169.0,10486660,1296.0
1069,2023-01-27,DEU,Baden-Württemberg,5004288.0,19111.0,4985160.0,8421186.0,10486660,1208.0
1070,2023-01-28,DEU,Baden-Württemberg,5004508.0,19111.0,4985380.0,8421198.0,10486660,220.0
1071,2023-01-29,DEU,Baden-Württemberg,5004667.0,19112.0,4985538.0,8421198.0,10486660,159.0
1072,2023-01-30,DEU,Baden-Württemberg,5006672.0,19121.0,4987533.0,8421208.0,10486660,2005.0
1073,2023-01-31,DEU,Baden-Württemberg,5008700.0,19129.0,4989553.0,8421212.0,10486660,2028.0
1781,2021-12-19,DEU,Bayern,1285357.0,20430.0,1264926.0,9516324.0,12397614,2269.0
1782,2021-12-20,DEU,Bayern,1287693.0,20458.0,1267234.0,9528641.0,12397614,2336.0
1783,2021-12-21,DEU,Bayern,1294436.0,20488.0,1273947.0,9547133.0,12397614,6743.0
1784,2021-12-22,DEU,Bayern,1299612.0,20523.0,1279088.0,9564380.0,12397614,5176.0
1785,2021-12-23,DEU,Bayern,1304188.0,20552.0,1283635.0,9574248.0,12397614,4576.0
1786,2021-12-24,DEU,Bayern,1307591.0,20571.0,1287019.0,9575290.0,12397614,3403.0
1787,2021-12-25,DEU,Bayern,1309253.0,20584.0,1288668.0,9575702.0,12397614,1662.0
1788,2021-12-26,DEU,Bayern,1311279.0,20591.0,1290687.0,9576901.0,12397614,2026.0
1789,2021-12-27,DEU,Bayern,1313793.0,20611.0,1293181.0,9584878.0,12397614,2514.0
1790,2021-12-28,DEU,Bayern,1319430.0,20632.0,1298797.0,9595990.0,12397614,5637.0
1791,2021-12-29,DEU,Bayern,1324458.0,20652.0,1303805.0,9606868.0,12397614,5028.0
1792,2021-12-30,DEU,Bayern,1329286.0,20686.0,1308599.0,9615046.0,12397614,4828.0
1793,2021-12-31,DEU,Bayern,1332909.0,20703.0,1312205.0,9616086.0,12397614,3623.0
1794,2022-01-01,DEU,Bayern,1335220.0,20713.0,1314506.0,9616615.0,12397614,2311.0
1795,2022-01-02,DEU,Bayern,1337578.0,20721.0,1316856.0,9621210.0,12397614,2358.0
1796,2022-01-03,DEU,Bayern,1341589.0,20735.0,1320853.0,9627294.0,12397614,4011.0
1797,2022-01-04,DEU,Bayern,1349485.0,20753.0,1328731.0,9636316.0,12397614,7896.0
1798,2022-01-05,DEU,Bayern,1357862.0,20768.0,1337093.0,9646133.0,12397614,8377.0
1799,2022-01-06,DEU,Bayern,1363987.0,20775.0,1343211.0,9650363.0,12397614,6125.0
1800,2022-01-07,DEU,Bayern,1370706.0,20790.0,1349915.0,9657603.0,12397614,6719.0
1801,2022-01-08,DEU,Bayern,1377439.0,20802.0,1356636.0,9663404.0,12397614,6733.0
1802,2022-01-09,DEU,Bayern,1382451.0,20810.0,1361640.0,9666573.0,12397614,5012.0
1803,2022-01-10,DEU,Bayern,1389910.0,20816.0,1369093.0,9671327.0,12397614,7459.0
1804,2022-01-11,DEU,Bayern,1403475.0,20829.0,1382645.0,9678510.0,12397614,13565.0
1805,2022-01-12,DEU,Bayern,1418141.0,20840.0,1397300.0,9686792.0,12397614,14666.0
1806,2022-01-13,DEU,Bayern,1430881.0,20853.0,1410027.0,9695444.0,12397614,12740.0
1807,2022-01-14,DEU,Bayern,1442613.0,20865.0,1421747.0,9705027.0,12397614,11732.0
1808,2022-01-15,DEU,Bayern,1453075.0,20871.0,1432203.0,9712896.0,12397614,10462.0
1809,2022-01-16,DEU,Bayern,1460191.0,20879.0,1439311.0,9716070.0,12397614,7116.0
1810,2022-01-17,DEU,Bayern,1472637.0,20902.0,1451734.0,9722123.0,12397614,12446.0
1811,2022-01-18,DEU,Bayern,1493411.0,20918.0,1472492.0,9729828.0,12397614,20774.0
1812,2022-01-19,DEU,Bayern,1515799.0,20936.0,1494862.0,9739507.0,12397614,22388.0
1813,2022-01-20,DEU,Bayern,1539753.0,20957.0,1518795.0,9748778.0,12397614,23954.0
1814,2022-01-21,DEU,Bayern,1561242.0,20986.0,1540255.0,9757364.0,12397614,21489.0
1815,2022-01-22,DEU,Bayern,1579977.0,21003.0,1558973.0,9763047.0,12397614,18735.0
1816,2022-01-23,DEU,Bayern,1594172.0,21021.0,1573150.0,9765406.0,12397614,14195.0
1817,2022-01-24,DEU,Bayern,1615596.0,21045.0,1594550.0,9770025.0,12397614,21424.0
1818,2022-01-25,DEU,Bayern,1648796.0,21079.0,1627716.0,9775460.0,12397614,33200.0
1819,2022-01-26,DEU,Bayern,1679763.0,21112.0,1658650.0,9781775.0,12397614,30967.0
1820,2022-01-27,DEU,Bayern,1713627.0,21139.0,1692487.0,9787413.0,12397614,33864.0
1821,2022-01-28,DEU,Bayern,1748797.0,21168.0,1727628.0,9793312.0,12397614,35170.0
1822,2022-01-29,DEU,Bayern,1775373.0,21201.0,1754171.0,9796662.0,12397614,26576.0
1823,2022-01-30,DEU,Bayern,1794287.0,21222.0,1773064.0,9798063.0,12397614,18914.0
1824,2022-01-31,DEU,Bayern,1818398.0,21251.0,1797146.0,9801457.0,12397614,24111.0
1825,2022-02-01,DEU,Bayern,1860653.0,21286.0,1839366.0,9805312.0,12397614,42255.0
1826,2022-02-02,DEU,Bayern,1908149.0,21329.0,1886819.0,9809201.0,12397614,47496.0
1827,2022-02-03,DEU,Bayern,1954776.0,21372.0,1933403.0,9813297.0,12397614,46627.0
1828,2022-02-04,DEU,Bayern,1993848.0,21404.0,1972443.0,9817098.0,12397614,39072.0
1829,2022-02-05,DEU,Bayern,2022995.0,21437.0,2001557.0,9819365.0,12397614,29147.0
1830,2022-02-06,DEU,Bayern,2043917.0,21463.0,2022453.0,9820276.0,12397614,20922.0
1831,2022-02-07,DEU,Bayern,2073637.0,21505.0,2052131.0,9822173.0,12397614,29720.0
1832,2022-02-08,DEU,Bayern,2117715.0,21558.0,2096156.0,9825358.0,12397614,44078.0
1833,2022-02-09,DEU,Bayern,2164687.0,21599.0,2143087.0,9828043.0,12397614,46972.0
1834,2022-02-10,DEU,Bayern,2209754.0,21666.0,2188087.0,9830708.0,12397614,45067.0
1835,2022-02-11,DEU,Bayern,2248894.0,21709.0,2227184.0,9833119.0,12397614,39140.0
1836,2022-02-12,DEU,Bayern,2275897.0,21736.0,2254160.0,9834541.0,12397614,27003.0
1837,2022-02-13,DEU,Bayern,2294974.0,21762.0,2273211.0,9835015.0,12397614,19077.0
1838,2022-02-14,DEU,Bayern,2322863.0,21802.0,2301060.0,9836381.0,12397614,27889.0
1839,2022-02-15,DEU,Bayern,2364949.0,21843.0,2343105.0,9838210.0,12397614,42086.0
1840,2022-02-16,DEU,Bayern,2414358.0,21894.0,2392462.0,9840150.0,12397614,49409.0
1841,2022-02-17,DEU,Bayern,2464546.0,21949.0,2442595.0,9841956.0,12397614,50188.0
1842,2022-02-18,DEU,Bayern,2500292.0,21996.0,2478294.0,9843619.0,12397614,35746.0
1843,2022-02-19,DEU,Bayern,2528758.0,22036.0,2506720.0,9844689.0,12397614,28466.0
1844,2022-02-20,DEU,Bayern,2547520.0,22070.0,2525448.0,9844952.0,12397614,18762.0
1845,2022-02-21,DEU,Bayern,2573961.0,22115.0,2551844.0,9845776.0,12397614,26441.0
1846,2022-02-22,DEU,Bayern,2618108.0,22157.0,2595949.0,9846982.0,12397614,44147.0
1847,2022-02-23,DEU,Bayern,2662146.0,22208.0,2639936.0,9848273.0,12397614,44038.0
1848,2022-02-24,DEU,Bayern,2698992.0,22249.0,2676741.0,9849564.0,12397614,36846.0
1849,2022-02-25,DEU,Bayern,2735183.0,22290.0,2712890.0,9850676.0,12397614,36191.0
1850,2022-02-26,DEU,Bayern,2764363.0,22317.0,2742043.0,9851283.0,12397614,29180.0
1851,2022-02-27,DEU,Bayern,2780529.0,22344.0,2758182.0,9851530.0,12397614,16166.0
1852,2022-02-28,DEU,Bayern,2804683.0,22390.0,2782290.0,9852078.0,12397614,24154.0
1853,2022-03-01,DEU,Bayern,2837322.0,22443.0,2814876.0,9852817.0,12397614,32639.0
1854,2022-03-02,DEU,Bayern,2878981.0,22504.0,2856474.0,9853697.0,12397614,41659.0
1855,2022-03-03,DEU,Bayern,2917601.0,22541.0,2895057.0,9855107.0,12397614,38620.0
1856,2022-03-04,DEU,Bayern,2951679.0,22585.0,2929091.0,9856499.0,12397614,34078.0
1857,2022-03-05,DEU,Bayern,2978378.0,22613.0,2955762.0,9857282.0,12397614,26699.0
1858,2022-03-06,DEU,Bayern,2996946.0,22639.0,2974304.0,9857577.0,12397614,18568.0
1859,2022-03-07,DEU,Bayern,3025991.0,22694.0,3003294.0,9858590.0,12397614,29045.0
1860,2022-03-08,DEU,Bayern,3075880.0,22741.0,3053136.0,9859758.0,12397614,49889.0
1861,2022-03-09,DEU,Bayern,3126840.0,22803.0,3104033.0,9861000.0,12397614,50960.0
1862,2022-03-10,DEU,Bayern,3177951.0,22856.0,3155089.0,9862320.0,12397614,51111.0
1863,2022-03-11,DEU,Bayern,3223333.0,22928.0,3200399.0,9863536.0,12397614,45382.0
1864,2022-03-12,DEU,Bayern,3259549.0,22966.0,3236577.0,9864321.0,12397614,36216.0
1865,2022-03-13,DEU,Bayern,3282850.0,22988.0,3259856.0,9864533.0,12397614,23301.0
1866,2022-03-14,DEU,Bayern,3317610.0,23027.0,3294577.0,9865410.0,12397614,34760.0
1867,2022-03-15,DEU,Bayern,3367664.0,23057.0,3344601.0,9866431.0,12397614,50054.0
1868,2022-03-16,DEU,Bayern,3427521.0,23115.0,3404399.0,9867531.0,12397614,59857.0
